ST NINIAN'S PARISH ANTIGONISH,Antigonish,NS,,
ST PARTICK'S PARISH LOCHABER,Antigonish,NS,,
ST PATRICK'S PARISH,Digby,NS,,
ST PATRICK'S CHURCH,Halifax,NS,902-429-1300,http://www.stpatricks.halifax.ns.ca
ST PAUL'S CHURCH,Dartmouth,NS,,
ST PAUL'S CHURCH,Herring Cove,NS,,
ST PAUL'S CHURCH,River Hebert,NS,,
ST PAUL'S CHURCH,Halifax,NS,,
ST PAUL'S LUTHERAN CHURCH,Bridgewater,NS,,
ST PAUL'S PRESBYTERIAN CHURCH,Glace Bay,NS,,
ST PAUL'S PRESBYTERIAN CHURCH,Eureka,NS,,
ST PAUL'S PRESBYTERIAN CHURCH,Merisomish,NS,,
ST PAUL'S PRESBYTERIAN CHURCH,Truro,NS,,
ST PAUL'S UNITED CHURCH,Spryfield,NS,,
ST PAULS LUTHERAN CHURCH,Springfield,NS,,
ST PAULS UNITED CHURCH,Lunenburg,NS,,
ST PAULS UNITED CHURCH,Shelburne,NS,,
ST PETER'S CHURCH,Dartmouth,NS,,
ST PETER'S CHURCH,Halifax,NS,,
ST PETER'S CHURCH,Sheet Harbour,NS,,
ST PETER'S GRAND RIVER-LOCH LOMOND PASTORAL CHARGE,St. Peter's,NS,,
ST PETER'S LUTHERAN CHURCH,Chester,NS,,
ST PETER'S PARISH,Guysborough County,NS,,
ST PETER'S PARISH MONASTERY,Monastery Tracadie,NS,,
ST PETER'S PARISH ST PETERS,St. Peters,NS,,
ST PETERS,Ingonish Beach,NS,,
ST PHILIP'S AFRICAN ORTHODOX CHURCH,Sydney,NS,,
ST PHILIP'S PARISH,Musquodoboit Harbour,NS,,
ST PIUS X CHURCH,Halifax,NS,,
ST PIUS X PARISH SYDNEY MINES,Sydney Mines,NS,,
ST ROSE OF LIMA CHURCH,Fall River,NS,,
ST STEPHEN'S CHURCH,Halifax,NS,,
ST STEPHEN'S EVANGELICAL LUTHERAN CHURCH,Blockhouse,NS,,
ST STEPHEN'S PARISH FLORENCE,Florence,NS,,
ST THERESA PARISH SYDNEY,Sydney,NS,,
ST THERESA'S CHURCH,Halifax,NS,,
ST THOMAS AQUINAS CHURCH,Halifax,NS,,
ST THOMAS AQUINAS CHURCH,Joggins,NS,,
ST THOMAS MORE CHURCH,Dartmouth,NS,,
ST THOMAS MORE CHURCH,Pugwash,NS,,
ST THOMAS UNITED BAPTIST CHURCH,Dartmouth,NS,,
ST THOMAS' PARISH,Shelburne,NS,,
ST-ANDREW'S CHURCH,Brooklyn Queens County,NS,,
ST-THOMAS ANGLICAN CHURCH FALL RIVER,Fall River,NS,9028600092,
ST. AGNES PARISH NEW WATERFORD,New Waterford,NS,,
St. Andrew's-Wesley United Church (SouthSpring Pastoral Charge),Springhill,NS,,http://www.trinityzone.org/standrewswesley
St. Gibreale Ethiopian Ortodox Church,Halifax,NS,902-8301879,
St. Gregory's Roman Catholic Church,Liverpool,NS,902-354-2777,
ST. JAMES AND KNOX PRESBYTERIAN CHURCHES,Millville,NS,,
ST. JOHN'S ANGLICAN CHURCH PARISH OF HORTON,Wolfville,NS,,
ST. PAUL'S PARISH,Havre Boucher,NS,,
St.Vladimir Orthodox Church,Halifax,NS,982-3759,http://halifaxorthodox.org
Stairs Memorial United ,Dartmouth,NS,902 466 4389,http://www.stairsmemorial.ca
STAIRS MEMORIAL UNITED CHURCH,Dartmouth,NS,,
STAR OF THE SEA PARISH,Terence Bay,NS,,
STAR OF THE SEA PARISH CANSO,Canso,NS,,http://www.cansoparishes.org
STELLA MARIS PARISH CREIGNISH,Creignish,NS,,
STELLA MARIS PARISH INVERNESS,Inverness,NS,,
STELLA MARIS PARISH LOUISBOURG,Louisbourg,NS,,
STELLA MARIS PARISH PICTOU,Pictou,NS,,
STELLARTON PASTORAL CHARGE,Stellarton,NS,,
STEVENS ROAD UNITED BAPTIST CHURCH,Dartmouth,NS,902-435-1456,http://www.stevensroadbaptist.ca
STEWIACKE UNITED BAPTIST CHURCH,Colchester,NS,,
STEWIACKE VALLEY BAPTIST CHURCH,Upper Stewiacke,NS,,
STONEY ISLAND UNITED BAPTIST CHURCH,Shelburne County,NS,,
STORMONT UNION CHURCH,Country Harbour,NS,,
SUMMERVILLE CHRISTIAN CHURCH,Port Mouton Queens Co,NS,,
SUNNY BRAE UNITED CHURCH,Sunny Brae Pictou Co,NS,,
SUNRISE BAPTIST CHURCH,Tatamagouche,NS,,
SUTHERLAND'S RIVER PRESBYTERIAN CHURCH,Thorburn   Pictou Co,NS,,
Sydney Pentecostal Church,Sydney,NS,902.562.0700,
SYDNEY RIVER PASTORAL CHARGE,Sydney,NS,,
Tancook Pentecostal Church,Tancook Island,NS,,
TANCOOK UNITED BAPTIST CHURCH,Tancook Island,NS,,
TANTALLON SEVENTH-DAY ADVENTIST CHURCH,Tantallon,NS,,
TATAMAGOUCHE PASTORAL CHARGE,Tatamagouche,NS,,
TEMPLE BAPTIST CHURCH,Lower Sackville,NS,,
THE BEAR POINT ADVENT CHRISTIAN CHURCH,Shelburne Co,NS,,
THE CHURCH OF ST-JOHN THE EVANGELIST,Brooklyn,NS,,
THE FREE BAPTIST CHURCH OF RAYNARDTON,Tusket Yarmouth Co,NS,,
The Grove,Halifax,NS,9028174503,http://www.grovehalifax.com
The Life Center,New Glasgow,NS,902.752.1827,
The Peoples Church,Truro,NS,(902) 893-9312,
THE POLISH APOSTOLATE,Dartmouth,NS,,
THE PRESBYTERIAN CHURCH OF ST DAVID,Halifax,NS,,
THE RECTOR WARDENS AND VESTRY OF THE PARISH OF HOLY TRINITY,Yarmouth,NS,,
"THE REDEEMED CHRISTIAN CHURCH OF GOD,DOMINION SANCTUARY",Dartmouth,NS,9022220718,http://www.dominionsanctuary.ca/
THE RIVER HARVEST FELLOWSHIP,Halifax,NS,,
THE SALEM TATAMAGOUCHE MOUNTAIN UNITED CHURCH,Tatamagouche,NS,,
THE SALVATION ARMY FAIRVIEW CITADEL,Halifax,NS,,
THE SALVATION ARMY FAMILY SERVICES,Halifax,NS,,
THE SALVATION ARMY LIVERPOOL COMMUNITY CHURCH,Liverpool,NS,902-354-4000,
THE SALVATION ARMY SACKVILLE CORPS.,Lower Sackville,NS,,
THE SALVATION ARMY WESTVILLE CORPS,Westville,NS,,
THE TRUSTEES OF ST MARK'S EVANGELICAL LUTHERAN CHURCH AT MIDDLE LA HAVE,Middle La Have,NS,,
THE UNITED CHURCH CONGREGATION OF THE ARDOISE UNION CHURCH,Newport,NS,,
THE UNITED MISSION,Sydney,NS,,
THIRD HORTON UNITED BAPTIST CHURCH,New Minas,NS,,
THIRD YARMOUTH UNITED BAPTIST CHURCH,Yarmouth,NS,,
THREE RIVERS PASTORAL CHARGE,Bear River,NS,,
TIMBERLEA UNITED BAPTIST CHURCH,Timberlea,NS,,
TIVERTON UNITED BAPTIST CHURCH,Digby Co,NS,,
TORBROOK UNITED BAPTIST CHURCH,Wilmot,NS,,
TRACADIE UNITED BAPTIST CHURCH,Monastery,NS,,
TRINITY (ANGLICAN) CHURCH CORPORATION,Liverpool,NS,,
TRINITY ANGLICAN CHURCH,Digby,NS,,
TRINITY LUTHERAN CHURCH,New Germany Lun Co,NS,,
TRINITY PENTECOSTAL CHURCH,Kingston,NS,902.765.2234,
TRINITY UNITED CHURCH,South Bar,NS,,
TRINITY UNITED CHURCH,Mulgrave,NS,,
TRINITY UNITED CHURCH,Mahone Bay,NS,,
TRINITY UNITED CHURCH,Cambridge Station,NS,,
TRINITY UNITED CHURCH,Canning,NS,,
Trinity United Church,Timberlea,NS,(902) 876-1933,http://www.crossroads-ucc.ca
TRINITY UNITED CHURCH OF CANADA,Riverport,NS,,
TRINITY-ST STEPHEN'S UNITED CHURCH,Amherst,NS,,
TRURO CHRISTIAN FELLOWSHIP CHURCH,Truro,NS,,
TRURO CHURCH OF THE NAZARENE,Truro,NS,,
TRURO HEIGHTS UNITED BAPTIST CHURCH,Truro Heights,NS,902-893-8207,http://www.thubchurch.com
TRURO SEVENTH-DAY ADVENTIST CHURCH,Stewiacke,NS,,
Truro Vineyard Christian Fellowship,Truro,NS,(902) 890-1933,
TRUSTEES OF GUIDING LIGHT BAPTIST CHURCH OF THE MUNICIPALITY OF THE DISTRICT OF BARRINGTON,Shag Harbour-Shelburne,NS,,
UNIACKE UNITED BAPTIST CHURCH,Mount Uniacke,NS,,
UNION CHURCH AT BAKER'S SETTLEMENT,Bridgewater,NS,,
UNION CHURCH OF INDIAN POINT,Mahone Bay,NS,,
UNION PRESBYTERIAN CHURCH,Thorburn,NS,,
UNION PRESBYTERIAN CHURCH,Albert Bridge,NS,,
UNION UNITED CHURCH OF MALAGAWATCH,River Denis,NS,,
UNITED BAPTIST CHURCH OF BRIDGEWATER,Bridgewater,NS,,
UNITED BAPTIST CHURCH OF DIGBY,Digby,NS,,
UNITED CHURCH OF ST PAUL & ST STEPHEN,Kentville,NS,,
UNITED MEMORIAL UNITED CHURCH,Dartmouth,NS,,
UNITED PENTECOSTAL CHURCH,Sydney,NS,,
UNITED PENTECOSTAL CHURCH,Stellarton,NS,,
UNITED PENTECOSTAL CHURCH,Stewiacke,NS,,
UNITED PENTECOSTAL CHURCH,Digby,NS,,
UNITED PENTECOSTAL CHURCH,Dartmouth,NS,,
UNITED PENTECOSTAL CHURCH,Halifax,NS,,
UNITED PENTECOSTAL CHURCH OF GOTTINGEN STREET HALIFAX,Halifax,NS,,
UNITED PENTECOSTAL CHURCH OF YARMOUTH,Yarmouth,NS,,
UPPER LONDONDERRY PASTORAL CHARGE,Debert,NS,,
UPPER STEWIACKE-SPRINGSIDE PASTORAL CHARGE,Colchester Co,NS,,
UPPER VAUGHAN UNITED BAPTIST CHURCH,Windsor,NS,,
VALLEY CORNERSTONE ASSEMBLY,Canning,NS,902.582.7094,
Valleygate Vineyard Christian Fellowship,Port Williams,NS,(902)582-3121,
VICTORIA ROAD UNITED BAPTIST CHURCH,Dartmouth,NS,,
Victoria Vale Baptist Church,Victoria Vale,NS,902-825-2793,
VICTORY BAPTIST CHURCH,Yarmouth Co,NS,,
WALLACE RIVER UNITED BAPTIST CHURCH,Wallace,NS,,
WALLBROOK UNITED BAPTIST CHURCH,Wolfville,NS,,
WARDEN UNITED CHURCH,Glace Bay,NS,,
WATERVIEW PASTORAL CHARGE,Marion Bridge,NS,,
WATERVILLE UNITED BAPTIST CHURCH,Waterville,NS,,
WAVERLEY PASTORAL CHARGE,Lr. Sackville,NS,,
WENTWORTH UNITED BAPTIST CHURCH,Wentworth,NS,,
WENTWORTH UNITED CHURCH,Tatamagouche,NS,,
WESLEY UNITED CHURCH,Hopewell,NS,,
WESLEY UNITED CHURCH,Belmont,NS,,
WESLEY UNITED CHURCH OF CANADA,Rose Bay Lun Co,NS,,
WESLEY-ST MATTHEW S UNITED CHURCH,Pugwash,NS,,
WESLEYAN CHURCH AT SANDFORD,Yarmouth,NS,,
WESLEYAN CHURCH OF HAVELOCK,Weymouth,NS,,
WESLEYAN CHURCH OF PORT MAITLAND,Yarmouth,NS,,
WESLEYAN CHURCH OF WESTCHESTER,Westchester,NS,,
WESLEYAN CHURCH OF YARMOUTH,Yarmouth,NS,,
WESLEYAN CHURCH THE,Amherst,NS,,
WEST BAY PASTORAL CHARGE,Louisdale,NS,,
WEST BROOKLYN UNITED BAPTIST CHURCH,Kentville,NS,,
WEST DALHOUSIE UNITED BAPTIST CHURCH,Anna Co,NS,,
WEST END UNITED BAPTIST CHURCH,Halifax,NS,,
WEST NEW ANNAN UNITED CHURCH,Tatamagouche,NS,,
WESTCHESTER UNITED BAPTIST CHURCH,Westchester Sta Cumb Co,NS,,
WESTERN SHORE UNITED BAPTIST CHURCH,Western Shore,NS,,
Westfied United Baptist Church,Kempt,NS,9025233035,
WESTFIELD UNITED BAPTIST CHURCH,Queens Co,NS,9025233035,
WESTMINSTER BIBLE PRESBYTERIAN CHURCH,Sydney,NS,,
WESTMINSTER CHURCH,New Glasgow,NS,,
WESTMOUNT-LEITCHES CREEK PASTORAL CHARGE,Sydney,NS,,
WESTON CHRISTIAN FELLOWSHIP CHURCH,Berwick,NS,,
WESTPORT UNITED BAPTIST CHURCH,Westport,NS,,
WESTVILLE PASTORAL CHARGE,Westville,NS,,
WEYMOUTH CHURCH OF CHRIST,Weymouth,NS,,
Weymouth Church of Christ,Weymouth,NS,,
Weymouth Church of Christ,Weymouth,NS,,
WHITE ROCK UNITED BAPTIST CHURCH,Wolfville,NS,,
WHYCOCOMAGH-EAST LAKE AINSLIE PASTORAL CHARGE,River Denys,NS,,
WILMOT MOUNTAIN UNITED BAPTIST CHURCH,Paradise Anna Co,NS,,
WINDSOR PLAINS UNITED BAPTIST CHURCH,Windsor,NS,,
WINDSOR UNITED BAPTIST CHURCH,Windsor,NS,(902) 798-2465,
Windsor United Church,Windsor,NS,(902)798-2667,
WITTENBURG UNITED BAPTIST CHURCH,Stewiacke,NS,,
WOLFVILLE PASTORAL CHARGE,Wolfville,NS,,
WOLFVILLE RIDGE UNITED BAPTIST CHURCH,Wolfville,NS,,
WOLFVILLE UNITED BAPTIST CHURCH,Wolfville,NS,,
WOLVILLE MONTHLY MEETING,Wolfville,NS,,
WOODVILLE UNITED BAPTIST CHURCH,New Mina,NS,,
Worldwide Church of God,Sydney,NS,(902) 826-1197,
Worldwide Church of God,Dartmouth,NS,(902) 826-1197,
Worldwide Church of God,Clementsport,NS,(902) 826-1197,
Worldwide Church of God,Yarmouth,NS,(902) 826-1197,
WYNDHOLME CHRISTIAN CHURCH (CHURCH OF CHRIST DISCIPLES),Dartmouth,NS,,
YARMOUTH NORTH UNITED BAPTIST CHURCH,South Ohio,NS,,
YARMOUTH SEVENTH DAY ADVENTIST CHURCH,Tusket,NS,,
YARMOUTH TEMPLE UNITED BAPTIST CHURCH,Yarmouth,NS,,
YARMOUTH ZION UNITED BAPTIST CHURCH,Yarmouth,NS,,
ZION PRESBYTERIAN CHURCH,New Glasgow,NS,,
ZION PRESBYTERIAN CHURCH,Louisbourg,NS,,
ZION UNITED BAPTIST CHURCH,Queens Co.,NS,,
ZION UNITED CHURCH,Gabarus Lake Cb,NS,,
ZION'S LUTHERAN CHURCH,Lunenburg,NS,,
